image_id,question,answer,path
91nk5dIKX-L,Is the object fabric?,Yes,d1/d13c2b76.jpg
91nk5dIKX-L,Is there a pattern?,Yes,d1/d13c2b76.jpg
91nk5dIKX-L,Is the lighting bright?,Yes,d1/d13c2b76.jpg
61wc-N2oPqL,What color is the cable?,White,0a/0ad8ce00.jpg
61wc-N2oPqL,What brand is printed?,Amazonbasics,0a/0ad8ce00.jpg
61wc-N2oPqL,What shape is the end?,Rectangular,0a/0ad8ce00.jpg
61wc-N2oPqL,How many prongs are visible?,Three,0a/0ad8ce00.jpg
61wc-N2oPqL,What material is it?,Plastic,0a/0ad8ce00.jpg
71C05JL4rhL,What is the shoe's color?,Pink,ba/bab7a528.jpg
71C05JL4rhL,What is on the shoe?,Bow,ba/bab7a528.jpg
71C05JL4rhL,Are these shoes flat?,Yes,ba/bab7a528.jpg
71C05JL4rhL,What kind of shoes are these?,Ballerinas,ba/bab7a528.jpg
71C05JL4rhL,What is the shoe's material?,Suede,ba/bab7a528.jpg
7170OHfQPiL,What is the text on the package?,Espresso,5a/5a8e6ac2.jpg
7170OHfQPiL,How many coffee strength markers are displayed?,Five,5a/5a8e6ac2.jpg
7170OHfQPiL,What is the package color?,Black,5a/5a8e6ac2.jpg
7170OHfQPiL,What size is the product?,250g,5a/5a8e6ac2.jpg
7170OHfQPiL,What is the brand name?,HappyBelly,5a/5a8e6ac2.jpg
614JGLROQKL,What is the cover's background color?,Blue,d1/d116f218.jpg
614JGLROQKL,What is the flower's color?,Blue,d1/d116f218.jpg
614JGLROQKL,What item is this?,Case,d1/d116f218.jpg
614JGLROQKL,Are the flowers real?,No,d1/d116f218.jpg
614JGLROQKL,Is the case flexible?,Yes,d1/d116f218.jpg
617P76jOfTL,What color are the butterflies?,White,78/7865685c.jpg
617P76jOfTL,What object has the butterflies?,Phone,78/7865685c.jpg
617P76jOfTL,What is the background color?,Black,78/7865685c.jpg
617P76jOfTL,What kind of butterflies are there?,Many,78/7865685c.jpg
617P76jOfTL,What is above the butterflies?,Girl,78/7865685c.jpg
61QtUcvQJBL,What is the shoe's color?,Brown,7e/7e5519cd.jpg
61QtUcvQJBL,Is the sole light?,No,7e/7e5519cd.jpg
61QtUcvQJBL,What is the shoe's type?,Loafer,7e/7e5519cd.jpg
61QtUcvQJBL,Is there a buckle?,Yes,7e/7e5519cd.jpg
61QtUcvQJBL,Are these shoes leather?,Yes,7e/7e5519cd.jpg
A1IjpHSsNzL,What is the rug's primary color?,Multicolor,c5/c50c9eb5.jpg
A1IjpHSsNzL,What shape is the rug?,Rectangular,c5/c50c9eb5.jpg
A1IjpHSsNzL,What is on the table?,Books,c5/c50c9eb5.jpg
A1IjpHSsNzL,What is the furniture made of?,Leather,c5/c50c9eb5.jpg
A1IjpHSsNzL,What is the floor made of?,Wood,c5/c50c9eb5.jpg
71kka6FP+CL,What is in the boxes?,Foil,b8/b8c7c4b6.jpg
71kka6FP+CL,How many boxes?,Two,b8/b8c7c4b6.jpg
71kka6FP+CL,What color is the border?,Yellow,b8/b8c7c4b6.jpg
71kka6FP+CL,What material?,Aluminum,b8/b8c7c4b6.jpg
71kka6FP+CL,Are the sheets pre-cut?,Yes,b8/b8c7c4b6.jpg
61v+ZEx3K+L,What color is the pencil's body?,Silver,50/5074399c.jpg
61v+ZEx3K+L,What is the pencil's point made of?,Lead,50/5074399c.jpg
61v+ZEx3K+L,What writing instrument is shown?,Pencil,50/5074399c.jpg
61v+ZEx3K+L,What is the color of the accent?,Orange,50/5074399c.jpg
61v+ZEx3K+L,Is this pencil retractable?,Yes,50/5074399c.jpg
71aXxFbuS5L,What is the color of the lip crayon on the left?,Red,33/3384dd59.jpg
71aXxFbuS5L,How many lip crayons are visible?,Two,33/3384dd59.jpg
71aXxFbuS5L,Is the cap on or off the lip crayon?,Off,33/3384dd59.jpg
71aXxFbuS5L,What is the product type?,Lipstick,33/3384dd59.jpg
71aXxFbuS5L,What color is the container?,Black,33/3384dd59.jpg
618N+3cU3aL,What color is the belt?,Black,ba/ba078df4.jpg
618N+3cU3aL,What is the belt made of?,Leather,ba/ba078df4.jpg
618N+3cU3aL,How many prongs are on the buckle?,Two,ba/ba078df4.jpg
618N+3cU3aL,What shape is the buckle?,Rectangle,ba/ba078df4.jpg
618N+3cU3aL,What type of closure is on the belt?,Buckle,ba/ba078df4.jpg
81IwcS1eysL,What color are the shoes?,Navy,11/113cce67.jpg
81IwcS1eysL,What type of footwear is this?,Shoes,11/113cce67.jpg
81IwcS1eysL,What is the outsole color?,White,11/113cce67.jpg
81IwcS1eysL,Are these sport shoes?,Yes,11/113cce67.jpg
81IwcS1eysL,Is this footwear for men?,Yes,11/113cce67.jpg
61imkosX-IL,What color are the headphones?,Black,a2/a2ac43e7.jpg
61imkosX-IL,What is the brand?,Umi,a2/a2ac43e7.jpg
61imkosX-IL,What are the headphones sitting in?,Case,a2/a2ac43e7.jpg
61imkosX-IL,What are the lights at the bottom?,Dots,a2/a2ac43e7.jpg
61imkosX-IL,How many earbuds are visible?,Four,a2/a2ac43e7.jpg
61Y3DFDNf8L,What is the design?,Marble,7e/7eb79b42.jpg
61Y3DFDNf8L,What is the cover's color?,White,7e/7eb79b42.jpg
61Y3DFDNf8L,Is the case hard?,Yes,7e/7eb79b42.jpg
61Y3DFDNf8L,Is the product 2D?,No,7e/7eb79b42.jpg
61Y3DFDNf8L,Is the cover for Samsung?,No,7e/7eb79b42.jpg
810LYVxpgLL,What food is pictured?,Macaroni,a0/a017fa4b.jpg
810LYVxpgLL,What brand is it?,365,a0/a017fa4b.jpg
810LYVxpgLL,What is the bottom color?,Blue,a0/a017fa4b.jpg
810LYVxpgLL,What is inside?,Cheese,a0/a017fa4b.jpg
810LYVxpgLL,What shape are noodles?,Elbow,a0/a017fa4b.jpg
71vVXyLVVBL,What is the item?,Mattress,e8/e8e01592.jpg
71vVXyLVVBL,What color is the core?,White,e8/e8e01592.jpg
71vVXyLVVBL,Is mattress striped?,Yes,e8/e8e01592.jpg
71vVXyLVVBL,What is the form?,Rectangular,e8/e8e01592.jpg
71vVXyLVVBL,How many layers?,Three,e8/e8e01592.jpg
81Xexafb-+L,What color are the boots?,Red,1f/1f82929e.jpg
81Xexafb-+L,Is it footwear?,Yes,1f/1f82929e.jpg
81Xexafb-+L,What is the heel's height?,Low,1f/1f82929e.jpg
81Xexafb-+L,What is the material?,Leather,1f/1f82929e.jpg
81Xexafb-+L,Are the shoes shiny?,Yes,1f/1f82929e.jpg
51q5epiI5QL,What shape is the knob?,Oval,4c/4cd87eda.jpg
51q5epiI5QL,What color are the screws?,Silver,4c/4cd87eda.jpg
51q5epiI5QL,How many knobs are shown?,One,4c/4cd87eda.jpg
51q5epiI5QL,What reflects off the knob?,Light,4c/4cd87eda.jpg
51q5epiI5QL,How many screws are present?,Two,4c/4cd87eda.jpg
71c7fe+sWXL,What color is the plate?,Blue,84/84dae668.jpg
71c7fe+sWXL,What kind of meat is shown?,Pork,84/84dae668.jpg
71c7fe+sWXL,What is the yellow fruit?,Pineapple,84/84dae668.jpg
71c7fe+sWXL,What is next to the pork?,Coleslaw,84/84dae668.jpg
71c7fe+sWXL,What is the white salad?,Macaroni,84/84dae668.jpg
81h6s4U0J3L,What shape are the batteries?,Round,65/6551b566.jpg
81h6s4U0J3L,How many packs are displayed?,Ten,65/6551b566.jpg
81h6s4U0J3L,What is the battery voltage?,1.45,65/6551b566.jpg
81h6s4U0J3L,What brand is displayed?,AmazonBasics,65/6551b566.jpg
81h6s4U0J3L,What color are the batteries?,Yellow,65/6551b566.jpg
71g5tGp2MbL,What color are the shoe laces?,Black,25/25548d6d.jpg
71g5tGp2MbL,What color is the back heel lining?,Orange,25/25548d6d.jpg
71g5tGp2MbL,What is the sole color?,White,25/25548d6d.jpg
71g5tGp2MbL,What footwear is visible?,Shoe,25/25548d6d.jpg
71g5tGp2MbL,What color is the shoe?,Navy,25/25548d6d.jpg
91UMhHv6AzL,What material are the rolls made of?,Cellulose,cc/cc3160b6.jpg
91UMhHv6AzL,How many rolls are visible?,Nine,cc/cc3160b6.jpg
91UMhHv6AzL,What is the pattern on the packaging?,Floral,cc/cc3160b6.jpg
91UMhHv6AzL,What is the ply of the toilet paper?,Three,cc/cc3160b6.jpg
91UMhHv6AzL,What brand is the product?,Presto,cc/cc3160b6.jpg
91hXNwvdjiL,What type of product is this?,Flour,93/930389d7.jpg
91hXNwvdjiL,What is the brand name?,Vedaka,93/930389d7.jpg
91hXNwvdjiL,How many bags are there?,One,93/930389d7.jpg
91hXNwvdjiL,Is there a scoop?,Yes,93/930389d7.jpg
91hXNwvdjiL,What is the color of the flour?,Yellow,93/930389d7.jpg
71cN8ShSi3L,What color is the cable?,Black,0a/0a6b9551.jpg
71cN8ShSi3L,How many prongs are on the plug?,Two,0a/0a6b9551.jpg
71cN8ShSi3L,What shape is the outline?,Oval,0a/0a6b9551.jpg
71cN8ShSi3L,What is the item type?,Cable,0a/0a6b9551.jpg
71cN8ShSi3L,How many holes on the connector?,Two,0a/0a6b9551.jpg
81RWks39hgL,What color is dominant?,Red,43/436ca621.jpg
81RWks39hgL,Is there any blue?,Yes,43/436ca621.jpg
81RWks39hgL,What is the product?,Case,43/436ca621.jpg
81RWks39hgL,What is the shape?,Rectangular,43/436ca621.jpg
81RWks39hgL,Is there yellow paint?,Yes,43/436ca621.jpg
71gSFCCX9rL,What is the case's color?,Multicolor,ea/eab4e765.jpg
71gSFCCX9rL,What is on the case?,Trees,ea/eab4e765.jpg
71gSFCCX9rL,What brand is the phone case?,Amazon,ea/eab4e765.jpg
71gSFCCX9rL,What is the case's design?,Forest,ea/eab4e765.jpg
71gSFCCX9rL,What is written on the cover?,Explor,ea/eab4e765.jpg
715Zbc0OeML,What color is the roller?,Black,7c/7c66c3a9.jpg
715Zbc0OeML,What is written on the roller?,umi,7c/7c66c3a9.jpg
715Zbc0OeML,What shape is the roller?,Cylinder,7c/7c66c3a9.jpg
715Zbc0OeML,Is the surface smooth?,No,7c/7c66c3a9.jpg
715Zbc0OeML,What shape are the ends?,Round,7c/7c66c3a9.jpg
71+F-a8GgHL,What is the color of the pomegranate?,Red,99/999adc74.jpg
71+F-a8GgHL,Is the case printed?,Yes,99/999adc74.jpg
71+F-a8GgHL,What is next to the pomegranate?,Lamp,99/999adc74.jpg
71+F-a8GgHL,What material is the cover?,Hard,99/999adc74.jpg
71+F-a8GgHL,How many pomegranates are there?,Two,99/999adc74.jpg
613ab9Ga+8L,What is the case's background color?,Black,83/838acee1.jpg
613ab9Ga+8L,What kind of case is this?,Phone,83/838acee1.jpg
613ab9Ga+8L,Is the text capitalized?,Yes,83/838acee1.jpg
613ab9Ga+8L,Is the case 3D?,No,83/838acee1.jpg
613ab9Ga+8L,What shape is the item?,Rectangle,83/838acee1.jpg
81dHvFH8nNL,What is the first word on the label?,Amazon,16/164b4e4d.jpg
81dHvFH8nNL,What kind of cheese is on the salad?,Goat,16/164b4e4d.jpg
81dHvFH8nNL,Is the container round or square?,Round,16/164b4e4d.jpg
81dHvFH8nNL,What kind of salad is it?,Greens,16/164b4e4d.jpg
81dHvFH8nNL,What kind of seal does it have?,Plastic,16/164b4e4d.jpg
81edOAMFllL,What is the color?,Gray,10/105e2f9b.jpg
81edOAMFllL,How many bowls are stacked?,Six,10/105e2f9b.jpg
81edOAMFllL,What shape are these?,Round,10/105e2f9b.jpg
81edOAMFllL,What are they made of?,Ceramic,10/105e2f9b.jpg
81edOAMFllL,Is the finish glossy?,No,10/105e2f9b.jpg
51+3zqGPCqL,What kind of blend is it?,Mediterranean,a2/a2b2a162.jpg
51+3zqGPCqL,What number is visible?,8,a2/a2b2a162.jpg
51+3zqGPCqL,Is this product organic?,Yes,a2/a2b2a162.jpg
51+3zqGPCqL,What type of food is shown?,Vegetables,a2/a2b2a162.jpg
51+3zqGPCqL,What brand is this?,365,a2/a2b2a162.jpg
71IypyUEzNL,What color is the blind?,Gray,a6/a6e86ab0.jpg
71IypyUEzNL,What room is this in?,Indoors,a6/a6e86ab0.jpg
71IypyUEzNL,What is the window shape?,Rectangle,a6/a6e86ab0.jpg
71IypyUEzNL,What is being covered?,Window,a6/a6e86ab0.jpg
71IypyUEzNL,Is the blind rolled?,Partially,a6/a6e86ab0.jpg
A12jSrMTNrL,What color is the chair?,Grey,bb/bb6b9edb.jpg
A12jSrMTNrL,What is on the floor?,Rug,bb/bb6b9edb.jpg
A12jSrMTNrL,What is the floor made of?,Wood,bb/bb6b9edb.jpg
A12jSrMTNrL,What shape is the rug?,Rectangular,bb/bb6b9edb.jpg
A12jSrMTNrL,What is beside the chair?,Basket,bb/bb6b9edb.jpg
81l6R7vguaL,What is the background color?,Brown,d6/d6945f3a.jpg
81l6R7vguaL,What type of case is this?,Hard,d6/d6945f3a.jpg
81l6R7vguaL,What is the item's print style?,3D,d6/d6945f3a.jpg
81l6R7vguaL,What brand is the case from?,Amazon,d6/d6945f3a.jpg
81l6R7vguaL,Is this a phone case or phone?,Case,d6/d6945f3a.jpg
71HNlUw6rwL,What flavor is the lotion?,Vanilla,ac/ac407117.jpg
71HNlUw6rwL,What kind of product is this?,Lotion,ac/ac407117.jpg
71HNlUw6rwL,What is the bottle mostly colored?,White,ac/ac407117.jpg
71HNlUw6rwL,What size is the lotion?,Eight,ac/ac407117.jpg
71HNlUw6rwL,What is the product called?,Value,ac/ac407117.jpg
81dHnjG9-qL,What shape is featured?,Triangles,b1/b175cbd0.jpg
81dHnjG9-qL,What color are shapes?,White,b1/b175cbd0.jpg
81dHnjG9-qL,What type product this?,Case,b1/b175cbd0.jpg
81dHnjG9-qL,What is overall print?,Geometric,b1/b175cbd0.jpg
81dHnjG9-qL,How many holes present?,One,b1/b175cbd0.jpg
71MFSoWpkaL,What is the color of the case?,Multicolor,ac/acded426.jpg
71MFSoWpkaL,What is the subject?,Paris,ac/acded426.jpg
71MFSoWpkaL,What kind of object is this?,Case,ac/acded426.jpg
71MFSoWpkaL,Is there a building?,Yes,ac/acded426.jpg
71MFSoWpkaL,Is it for an iPhone?,No,ac/acded426.jpg
81nNOlS1ABL,What shape is the cage?,Triangular,a2/a29a230a.jpg
81nNOlS1ABL,What color is the base?,Beige,a2/a29a230a.jpg
81nNOlS1ABL,What is inside the bucket?,Food,a2/a29a230a.jpg
81nNOlS1ABL,Is there a water bottle?,Yes,a2/a29a230a.jpg
81nNOlS1ABL,What material is cage?,Metal,a2/a29a230a.jpg
71HlczOsStL,What kind of footwear is this?,Slippers,dd/dd665fe1.jpg
71HlczOsStL,What is the color of the footwear?,Tan,dd/dd665fe1.jpg
71HlczOsStL,What embellishment is on the strap?,Rhinestones,dd/dd665fe1.jpg
71HlczOsStL,What is the brand name?,Flavia,dd/dd665fe1.jpg
71HlczOsStL,Are these open-toed?,Yes,dd/dd665fe1.jpg
51f4raxKXyL,What shape is the base?,Circular,00/00914277.jpg
51f4raxKXyL,What color is the stand?,Silver,00/00914277.jpg
51f4raxKXyL,What material is the base?,Marble,00/00914277.jpg
51f4raxKXyL,Is it freestanding?,Yes,00/00914277.jpg
51f4raxKXyL,What type of product is this?,Holder,00/00914277.jpg
61YjtpKQRKL,What shape is the yellow design?,Heart,38/38abc40a.jpg
61YjtpKQRKL,What letter is on the case?,I,38/38abc40a.jpg
61YjtpKQRKL,What color are the stars?,Pink,38/38abc40a.jpg
61YjtpKQRKL,What background color is visible?,Black,38/38abc40a.jpg
61YjtpKQRKL,What logo is visible?,Motorola,38/38abc40a.jpg
71BeSfw1epL,What is the background scenery?,Landscape,71/71dbf125.jpg
71BeSfw1epL,What color is the sky?,Blue,71/71dbf125.jpg
71BeSfw1epL,What is in the water?,Reflection,71/71dbf125.jpg
71BeSfw1epL,What is the case made of?,Plastic,71/71dbf125.jpg
71BeSfw1epL,What is the structure on the water?,Pier,71/71dbf125.jpg
71HjYETepoL,What shape are the repeating designs?,Diamond,41/41720f69.jpg
71HjYETepoL,What is the device brand?,Apple,41/41720f69.jpg
71HjYETepoL,Is the case glossy?,Yes,41/41720f69.jpg
71HjYETepoL,How many camera holes are there?,Two,41/41720f69.jpg
71HjYETepoL,Is this case multicolored?,Yes,41/41720f69.jpg
61NZY-nafHL,What is the sandal's color?,Burgundy,52/52c9f429.jpg
61NZY-nafHL,What is on the sandal?,Buckle,52/52c9f429.jpg
61NZY-nafHL,What is the buckle's shape?,Round,52/52c9f429.jpg
61NZY-nafHL,What is the sandal's pattern?,Croc,52/52c9f429.jpg
61NZY-nafHL,Is the toe open?,Yes,52/52c9f429.jpg
61bR+X7S2DL,What is the background color?,Pink,bc/bc1a3f35.jpg
61bR+X7S2DL,What animal is printed?,Cat,bc/bc1a3f35.jpg
61bR+X7S2DL,What color is the cat?,White,bc/bc1a3f35.jpg
61bR+X7S2DL,What is the cover's material?,TPU,bc/bc1a3f35.jpg
61bR+X7S2DL,What is the cover's pattern?,Kitty,bc/bc1a3f35.jpg
61Svekp8m1L,What is the case's color?,Multicolor,50/50c64e47.jpg
61Svekp8m1L,What object is at the bottom?,Car,50/50c64e47.jpg
61Svekp8m1L,Is the car blue?,Yes,50/50c64e47.jpg
61Svekp8m1L,What shape is the top section?,Triangle,50/50c64e47.jpg
61Svekp8m1L,What is the product?,Case,50/50c64e47.jpg
81bZJJyiyUL,What kind of container is the salsa in?,Plastic,26/26d0f3bb.jpg
81bZJJyiyUL,What is the brand name?,Fresh,26/26d0f3bb.jpg
81bZJJyiyUL,What is on the label?,Text,26/26d0f3bb.jpg
81bZJJyiyUL,What is the product?,Salsa,26/26d0f3bb.jpg
81bZJJyiyUL,Is the container round?,Yes,26/26d0f3bb.jpg
61Q2Ngfp4QL,What is the brand name?,Solimo,c0/c0808a97.jpg
61Q2Ngfp4QL,What kind of pasta is it?,Spaghetti,c0/c0808a97.jpg
61Q2Ngfp4QL,What is the box color?,Yellow,c0/c0808a97.jpg
61Q2Ngfp4QL,How long to cook?,Minutes,c0/c0808a97.jpg
61Q2Ngfp4QL,Is the spaghetti thick?,No,c0/c0808a97.jpg
81BJaPBYVwL,What pattern is displayed?,Brick,e0/e0170070.jpg
81BJaPBYVwL,What is the predominant color?,Red,e0/e0170070.jpg
81BJaPBYVwL,What is the item shape?,Rectangle,e0/e0170070.jpg
81BJaPBYVwL,Is the pattern 3D?,Yes,e0/e0170070.jpg
81BJaPBYVwL,What object is this?,Case,e0/e0170070.jpg
71u18fxur2L,What is the product in the image?,Kernels,1a/1aeb940b.jpg
71u18fxur2L,What number is printed on the bag?,365,1a/1aeb940b.jpg
71u18fxur2L,What is the weight in ounces?,Sixteen,1a/1aeb940b.jpg
71u18fxur2L,What is the bags material?,Plastic,1a/1aeb940b.jpg
71u18fxur2L,Is salt included?,No,1a/1aeb940b.jpg
71+Q8eAYsxL,What word is on the top?,Black,c8/c8760d92.jpg
71+Q8eAYsxL,What is the item's color?,Multicolor,c8/c8760d92.jpg
71+Q8eAYsxL,What is the last word?,Magic,c8/c8760d92.jpg
71+Q8eAYsxL,What type of item is this?,Case,c8/c8760d92.jpg
71+Q8eAYsxL,How many words are printed?,Three,c8/c8760d92.jpg
61hrNbnVdLL,What is the color of the phone case?,Blue,50/50b56194.jpg
61hrNbnVdLL,What letter is on the phone case?,E,50/50b56194.jpg
61hrNbnVdLL,Are there designs on the phone case?,Yes,50/50b56194.jpg
61hrNbnVdLL,Is the phone case made for Samsung?,No,50/50b56194.jpg
61hrNbnVdLL,How many cameras are visible?,Two,50/50b56194.jpg
A1yjocjlw8L,What shape is the rug?,Rectangular,78/781c3e38.jpg
A1yjocjlw8L,Are there tassels?,Yes,78/781c3e38.jpg
A1yjocjlw8L,What is the flooring?,Wood,78/781c3e38.jpg
A1yjocjlw8L,What color is the rug?,White,78/781c3e38.jpg
A1yjocjlw8L,What is in the basket?,Newspaper,78/781c3e38.jpg
818APqsvIOL,What animal is shown?,Unicorn,64/643ed8a2.jpg
818APqsvIOL,What is the pattern background color?,Black,64/643ed8a2.jpg
818APqsvIOL,Are rainbows visible?,Yes,64/643ed8a2.jpg
818APqsvIOL,What shape are scattered around the phone case?,Hearts,64/643ed8a2.jpg
818APqsvIOL,Are there clouds in the design?,Yes,64/643ed8a2.jpg
71293fa78UL,What is the brand?,Happy,1e/1e3b7c73.jpg
71293fa78UL,What is the can's color?,White,1e/1e3b7c73.jpg
71293fa78UL,What are the contents?,Vegetables,1e/1e3b7c73.jpg
71293fa78UL,What shape are the carrots?,Cubed,1e/1e3b7c73.jpg
71293fa78UL,How much does it weigh?,Fifteen,1e/1e3b7c73.jpg
71P4DITahzL,What is the color of the background?,Black,47/47368517.jpg
71P4DITahzL,What pattern is on the case?,Floral,47/47368517.jpg
71P4DITahzL,What is the design primarily?,White,47/47368517.jpg
71P4DITahzL,Is the phone case curved?,Yes,47/47368517.jpg
71P4DITahzL,What is the phone case's shape?,Rectangle,47/47368517.jpg
81VYmBtv7PL,What animal is featured?,Tiger,5f/5fe34904.jpg
81VYmBtv7PL,What is the cover's color?,Multicolor,5f/5fe34904.jpg
81VYmBtv7PL,What is this an image of?,Case,5f/5fe34904.jpg
81VYmBtv7PL,Is the tiger striped?,Yes,5f/5fe34904.jpg
81VYmBtv7PL,What brand is the case?,Amazon,5f/5fe34904.jpg
61QL2QhpEIL,What is the background color?,Turquoise,56/56715ff1.jpg
61QL2QhpEIL,What is the design of the phone case?,Floral,56/56715ff1.jpg
61QL2QhpEIL,What is the flower color?,Blue,56/56715ff1.jpg
61QL2QhpEIL,What shape is the case?,Rectangle,56/56715ff1.jpg
61QL2QhpEIL,What is the case border color?,Gray,56/56715ff1.jpg
71OYu+EVmpL,What color is the chair?,Gray,24/241ffdd0.jpg
71OYu+EVmpL,What shape is the rug?,Diamond,24/241ffdd0.jpg
71OYu+EVmpL,How many pillows are visible?,Two,24/241ffdd0.jpg
71OYu+EVmpL,What is next to the chair?,Lantern,24/241ffdd0.jpg
71OYu+EVmpL,Where is the plant?,Right,24/241ffdd0.jpg
71jhHU1XRYL,What color is predominant?,Orange,81/8194898d.jpg
71jhHU1XRYL,Is the cover design printed?,Yes,81/8194898d.jpg
71jhHU1XRYL,What is the shape?,Rectangular,81/8194898d.jpg
71jhHU1XRYL,Does the object have camera?,Yes,81/8194898d.jpg
71jhHU1XRYL,Is the cover hard?,Yes,81/8194898d.jpg
81P1ytiwMkL,What is the cover's color?,Multicolor,8e/8e4dc347.jpg
81P1ytiwMkL,Is there orange present?,Yes,8e/8e4dc347.jpg
81P1ytiwMkL,Is blue present?,Yes,8e/8e4dc347.jpg
81P1ytiwMkL,Is the case hard?,Yes,8e/8e4dc347.jpg
81P1ytiwMkL,Does the cover have art?,Yes,8e/8e4dc347.jpg
715bSk4cf-L,What color is the case?,Pink,2d/2d8a7b7d.jpg
715bSk4cf-L,What is written on the case?,Girl,2d/2d8a7b7d.jpg
